region,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,98.699997,Total,,%,,,,Total
Liechtenstein,LI,LIE,438,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,98.699997,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,69.97097,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,71.156738,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,72.336082,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,73.518402,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,74.703674,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,75.916702,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,77.154152,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,78.389282,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,79.622101,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,80.833771,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,82.027611,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,83.891235,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,85.658455,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,87.438553,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,88.444679,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,89.454826,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,90.471588,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,91.176224,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,91.33493,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,91.368507,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,91.404938,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,89.410767,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,89.514565,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,89.590057,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,89.663574,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,89.735428,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,89.80513,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,89.873177,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,89.9394,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,90.004135,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,90.67807,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,91.351349,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,92.023773,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,92.694283,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,93.362473,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,94.028816,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,94.693253,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,95.355911,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,95.849426,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,95.893974,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,95.936417,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,95.976746,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,.11718365,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,.12203079,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,.12691867,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,.13123679,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,.1355522,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,.14056136,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,.1456205,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,.15072799,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,.15588896,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,.16109236,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,.16634288,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,.17163835,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,.17697878,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,.1823616,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,.18778934,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,.19325653,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,.19876567,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,.20431371,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,.2099003,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,.21551917,Total,,%,,,,Total
Madagascar,MG,MDG,450,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,.22117569,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,.61218882,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,.60669768,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,.60128111,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,.59594804,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,.59069097,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,.58551973,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,.58042592,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,.57542038,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,.5704937,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,.56578541,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,.56131297,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,.55710667,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,.55317253,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,.54955542,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,.5462479,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,.54331154,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,.5407235,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,.53854835,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,.53680855,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,.53551024,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,.53470838,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,62.895039,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,63.240509,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,63.585976,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,65.07724,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,66.580887,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,68.096916,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,69.625328,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,71.16613,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,72.719307,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,74.284874,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,75.862816,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,77.453148,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,1.0762122,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,1.0572885,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,1.0365523,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,1.0139698,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,.98955977,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,.96324974,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,.93509781,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,.90504509,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,.87312257,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,.83926046,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,.80340362,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,.76553553,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,.72564042,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,.68370265,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,.63971925,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,.59366393,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,.54553449,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,.49532872,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,.45968813,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,.43728852,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,.41287258,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,91.867973,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,91.867973,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,13.475632,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,13.759279,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,14.043636,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,14.328987,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,14.615329,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,14.847722,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,15.078667,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,15.308747,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,15.537349,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,15.765062,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,15.991571,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,16.216866,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,16.440619,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,16.663748,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,16.565493,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,16.467503,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,16.376228,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,16.291595,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,11.510755,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,11.660471,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,11.809665,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,13.58042,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,15.391009,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,17.241001,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,19.130331,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,21.058659,Total,,%,,,,Total
